"SiteKey","PlotKey","DateModified","PlotID","genericPlot","EstablishDate","State","County","Directions","AvgPrecip","AvgPrecipUOM","EcolSite","EcolSiteMLRA","EcolSiteSubMLRA","EcolSiteNum","EcolSiteState","Soil","ParentMaterial","Slope","Aspect","ESD_SlopeShape","LandscapeType","LandscapeTypeSecondary","MgtUnit","GPSCoordSys","Datum","Zone","Easting","Northing","Elevation","ElevationType","RecentWeatherPast12","RecentWeatherPrevious12","DisturbWildfire","DisturbRodents","DisturbMammals","DisturbWater","DisturbWind","DisturbWaterSoilDep","DisturbWindSoilDep","DisturbUndgroundUtils","DisturbOverhdTransLines","DisturbOther","DisturbOtherDesc","WildlifeUse","MgtHistory","OffsiteInfluences","Comments","SpeciesList","DensityList","MapUnitComponent","SoilPhase","Unused3","Unused4","ESD_MLRA","ESD_CRA","Unused5","ESD_Region","ESD_Investigators","ESD_Bedrock","Unused6","ESD_MajorLandform","ESD_ComponentLandform","HillslopeType","ESD_GeomorphicComp","ESD_RunIn_RunOff","ESD_SlopeComplexity","Unused7","Unused8","Unused9","Unused10","Unused11","ESD_LitterClass","ESD_BiologicalCrustClass","Unused12","Unused13","Unused14","Unused15","Unused16","Unused17","Unused18","Unused19","Unused20","ESD_Series","ESD_ParticleSizeClass","ESD_Mineralogy","ESD_SoilTempRegime","ESD_DepthClass","ESD_Subgroup","ESD_Greatgroup","ESD_Reaction","ESD_SoilMoistureRegime","ESD_CationExchangeActivityClass","ESD_Epipedon","ESD_Subsurface_features","ESD_Depth_to_root_horizon","ESD_Type_root_horizon","ESD_Horizon_notes","ESD_TrackingID","Unused21","Unused22","EcolSite_Assoc1","EcolSite_Assoc2","EcolSite_Assoc3","EcolSite_Similar1","EcolSite_Similar2","EcolSite_Similar3","EcolSite_Notes","EcolSite_Lookup1","EcolSite_Lookup2","EcolSite_Lookup3","EcolSite_Text1","EcolSite_Text2","EcolSite_Text3","ESD_RecentWeatherPast12","ESD_ErosionPatternClass","Unused23","Unused24","Longitude","Latitude","CoordLabel1","CoordDistance1","Longitude1","Latitude1","Easting1","Northing1","CoordLabel2","CoordDistance2","Longitude2","Latitude2","Easting2","Northing2","CoordLabel3","CoordDistance3","Longitude3","Latitude3","Easting3","Northing3"
"1509171056263824","1508050814459312",9/14/2015 17:51:17,"GSG_Loam10_14_3",0,8/5/2015 0:00:00,"WY","Fremont","From BLM2302, turn north on two-track (pipeline road) that runs N/S and goes just east of the plot. Plot center is just over 100m from road.",252.85,"mm","R034AY322WY","R034","AY","322","WY","105","alluvium from sandstone and shale",1.00,"165","LL","Floodplain/Flood basin","","Allotment","UTM","NAD 83","12N",713751.55,4743522.57,1659.05,1,"Wet","Normal",0,1,1,1,0,0,0,0,0,0,,"HEAVY. Fresh tracks, cow trails, and scat. Most grasses shorn off by grazing. Also some ugulate scat and small burrows present. Multiple large ant hills as well.","No obvious evidence of active management.","Pipeline/two-track 110m to the east of plot center. Also a livestock watering hole aprx. two hundred meters North of plot on road (gathering area for livestock).","Much soil surface disruption from cows. All forbs highly sensced. Grasses difficult to identify once grazed this heavily.","ACHNA;ACHY;AF01;AF02;AF03;AF04;AF08;AF200;AF201;AF202;AF203;AF204;AF205;AF206;AG200;ALAL3;ALLIU;ANRO2;ANTEN;ARABI2;ARAR8;ARCA13;ARFR4;ARGL;ARHO4;ARLU;ARSO2;ARTEM;ARTRW8;ASTRA;ASTRAPF;BAIN;BASA3;BROMU;BRTE;CAFI;CALOC;CANU3;CAREX;CAST4;CASTI2;CHVI8;COPA3;COUM;CRAC2;CREPI;CRIN4;CRMO4;CRYPTAF;DRABA;ELAL7;ELEL5;ELLAL;EPBR3;EPILO;ERICA2;ERIGE2;EROV;ERUM;GACO5;GADI2;GETRC2;GUSA2;HECO26;HEVIM3;JUSC2;KOMA;LASE;LEARA2;LERE7;LESE17;LILE3;LIPU11;LUPINPF;MINU;OPPO;ORFA;PASM;PEHU;PESI;PF01;PF02;PF03;PF04;PF05;PF06;PF07;PF08;PF09;PF10;PF11;PF12;PF13;PF14;PF15;PF16;PF17;PF18;PF19;PF20;PF200;PF201;PF202;PF23;PF27;PF30;PG01;PG02;PG03;PG04;PG05;PG06;PG07;PG08;PG09;PG11;PG12;PG13;PG14;PG15;PG16;PG200;PG201;PG202;PHHO;PHLO2;PHMU3;PIFL2;POFE;POSE;PPGG;PPSH;PSSPI;PSSPS;PUTR2;RICEP;ROSA5;SELA;SOLID;SPCO;STAC;STAR10;TAOF;TARAX;TECA2;TRDU;TRGY;VIAMM3;PF229;ANPA4;PF203;LUARA5;PF230;ERIOGPF;CORA5;ARABI2AF;PF231;PPAF;AF210;LAPPU;DEINV;GILIA;PLPA2;AF211;AF212;AF213;LAOCC;GILIAAF;LOMATPF;DESCUAF;ERIGE2PF;","","Almy",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Almy-Monbutte-Rallod complex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.38,42.81,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1509171059351476","1508051436215986",9/18/2015 10:04:35,"GSG_ShalClay10_14_1",0,8/5/2015 0:00:00,"WY","Fremont","From BLM2302, travel north on two-track diverging aprx. 2 miles south of plot. A faint two-track can be found which was visible on Google earth that allows access to 100m south of plot center.",280.95,"mm","R034AY358WY","R034","AY","358","WY","189","residuum from shale",7.00,"340","CC","Fan Piedmont","","Allotment","UTM","NAD 83","12N",710221.74,4745764.37,1666.85,1,"Wet","Normal",0,1,1,1,0,0,0,0,0,0,,"Cow trails and paddies observed throughout plot. Also ungulate scat, small mammal scat and burrows. Heavy anthill activity.","None obvious.","There is a small pond/watering hole about 100m from plot. Could be increasing livestock traffic.","Much of litter on this plot at this time is blown-out HECO seeds.","ARABI2PF;OESU3;","","Rallodmplex, hilly",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Rallod-Rock outcrop- Seaverson co",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.42,42.83,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507101315529783","1508052029584915",9/17/2015 15:42:30,"LFO_Loam10_14_8",0,8/6/2015 0:00:00,"WY","Natrona","From the Lander Field Office, head South on N 10th St/W Main St. Continue straight onto WY-28 W. After about 9 miles from town, turn left to stay on US-287 S. Continue on US-287 S to the Muddy Gap junction (about 72 miles) and turn left on 220, going North. Turn left on 319 about 4 miles beyond Stemboat Lake. After about 2 miles veer right to stay on 319 and join historic trails. After a little less than 3 miles, make a sharp left on a 2-track which heads West then abruptly turns North. Continue about 2 miles and veer left, keeping on better road. After about 1.5 miles veer right to circumvent oil tanks, road turns West and passes just next to oil rig. Continue on a straight road for just under a mile and turn right. Go North 1/5 mile and go left at crooked 4 way to head West. After about 1/4 mile, pass dirt tank and continue to fence and gate. This is near private land but GPS and maps indicate this gate is on BLM land (fence does not correspond to private land boundary). Pass through gate and turn right. Veer left at Y in road after a out 1/4 mile. Follow road to fenceline and turn left. Continue about 2.5 miles and up to the top of a hill with various powerlines, evidence of oil development, and towers. Turn right then immediately left. This road wil appear to deadend at an old oil pad, but actually continues downhill. After about a mile, the road makes a sweeping turn West and descends to a earthen embankment bridging a wash. Turn left after ascending out of wash and continue about 1/4 mile to a road heading SW and down. This road makes a bit of a dog leg to cross a wash; turn left after completing the turn. This road follows a ridge for a moment, then descends the westside to an old restored oil pad. Park here (maps show more roads, but there are none to be found) and walk about 8,800 ft West to plot, beyond powerlines.",257.38,"mm","R034AY350WY","R034","AY","350","WY","260","alluvium derived from igneous rock",14.00,"90","CV","Hills/Mountains*","Shoulder",,"UTM","NAD 83","12N",827412.37,4731958.23,1970.52,1,"Wet","Normal",0,1,1,0,0,0,0,0,1,1,"road","Cattle, antelope, small rodents, harvester ants (but not intersecting transects).",,"Overhead transmission line. Road about 50 m West of plot.",,"ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;ERIGE2PF;MACA2;ALTE;PESI;PF63;PF92;ERIOGPF;PF93;PF94;PF96;STAC;SELA;PASM;PLPA2;ARPE6;CASTI2PF;BAIN;VIAM;BRTE;PF97;ERNA10;PF101;PF83;PF61;PF80;PF102;PF103;PF104;PF105;HYFIP3;PF113;PF114;PF109;ARTRR2;ARCA13;PG18;PG19;PF115;ALDE;PF55;ALLE7;AF14;PG12;CALOC;PF133;PF134;ZIVE;PF99;PF122;AF13;LAOC3;TRAGO;PF119;PF130;TECA2;PF135;","","Rock River and similar soils",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Rock River-Rawlins-Brownsto complex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.00,42.67,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1509171059351476","1508060813192571",9/14/2015 14:27:09,"GSG_ShalClay10_14_3",0,8/6/2015 0:00:00,"WY","Fremont","From Hwy 789 about 5 miles NE of Hudson, turn SE onto Pipeline road, and continue until just NW of state land parcel, use network of two-tracks to access plot. Ability to approach plot within 100m.",226.78,"mm","R034AY358WY","R034","AY","358","WY","189","residuum from shale",8.00,"342","LL","Fan Piedmont","","Allotment","UTM","NAD 83","12N",713295.47,4752862.18,1580.45,1,"Wet","Normal",0,1,1,0,0,0,0,0,0,0,,"Ungulate scat present on plot, no cow paddies observed or evidence of grazing this season. Small burrows.","None evident.","Plot relatively close to an oil/gas field, and nearby there is some evidence of excavation spots.","Forbs and grasses very senesced.","ACHNA;ACHY;AF01;AF02;AF03;AF04;AF08;AF200;AF201;AF202;AF203;AF204;AF205;AF206;AF210;AF211;AF212;AG200;ALAL3;ALLIU;ANPA4;ANRO2;ANTEN;ARABI2;ARABI2AF;ARAR8;ARCA13;ARFR4;ARGL;ARHO4;ARLU;ARSO2;ARTEM;ARTRW8;ASCO12;ASTRA;ASTRAPF;BAIN;BASA3;BOGR2;BROMU;BRTE;CAFI;CALOC;CANU3;CAREX;CAST4;CASTI2;CHVI8;COPA3;CORA5;COUM;CRAC2;CREPI;CRIN4;CRMO4;CRYPTAF;DEIN5;DRABA;ELAL7;ELEL5;ELLAL;EPBR3;EPILO;ERICA2;ERIGE2;ERIOGPF;ERNA10;EROV;ERPU2;ERUM;GACO2;GACO5;GADI2;GETRC2;GUSA2;HECO26;HEVIM3;JUSC2;KOMA;LAOCO;LAPPU;LASE;LEARA2;LERE7;LESE17;LILE3;LIPU11;LUARA5;LUPINPF;MACAC3;MINU;OPPO;ORFA;PASM;PEHU;PESI;PF01;PF02;PF03;PF04;PF05;PF06;PF07;PF08;PF09;PF10;PF11;PF12;PF13;PF14;PF15;PF16;PF17;PF18;PF19;PF20;PF200;PF201;PF202;PF203;PF229;PF23;PF230;PF231;PF232;PF233;PF27;PF30;PG01;PG02;PG03;PG04;PG05;PG06;PG07;PG08;PG09;PG11;PG12;PG13;PG14;PG15;PG16;PG200;PG201;PG202;PG206;PHHO;PHLO2;PHMU3;PIFL2;PLPA2;POFE;POSE;PPAF;PPGG;PPSH;PSLA3;PSSPI;PSSPS;PUTR2;RICEP;ROSA5;SELA;SOLID;SPCO;STAC;STAR10;TAOF;TARAX;TECA2;TOIN;TRDU;TRGY;VIAMM3;VUOC;ANTENPF;","","Rallod",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Rallod- Rock outcrop- Seaverson complex, hilly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.38,42.89,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1509171056263824","1508061324117168",9/14/2015 14:03:08,"GSG_Loam10_14_4",0,8/6/2015 0:00:00,"WY","Fremont","From HWY 789, turn south onto BLM 419 (Lyons Valley Rd), turn east (left) onto BLM209, continue about 2 miles, and use network of 2-tracks to get closer to plot.",276.78,"mm","R034AY322WY","R034","AY","322","WY","148","alluvium from mixed",12.00,"57","CC","Hills/Mountains*","Backslope","Allotment","UTM","NAD 83","12N",698235.02,4746007.70,1616.72,1,"Wet","Normal",0,1,1,0,0,0,0,0,0,0,,"Cattle scat and tracks, ungulate scat, small burrows observed.","No evidence of active management.","Within 500m of a numbered BLM gravel road, this area also appears to be used heavily for recreational vehicles.",,"PENSTPF;ARABI2PF;ASTRAPF;PG210;CALOCPF;EPILOAF;ERIGE2PF;OENOTAF;PG200;ALLIUPF;CASTI2PF;","","Forelle",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Forelle-Poposhia association, 2 to 12 % slopes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.57,42.84,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507101315529783","1508062020277483",9/17/2015 15:45:39,"LFO_ShalSand10_14_1",0,8/7/2015 0:00:00,"WY","Natrona","From the Lander Field Office, head South on N 10th St/W Main St. Continue straight onto WY-28 W. After about 9 miles from town, turn left to stay on US-287 S. Continue on US-287 S to the Muddy Gap junction (about 72 miles) and turn left on 220, going North. Continue on 220 North for about 17  miles. Turn left onto 321 (Dry Creek Rd). After about 6.5 miles, turn right at a road along a fenceline. After about 1.5 miles, turn left towards another fence and turn right to take a road following it North. This road winds along the edge of a plateau for about 2.5 miles before veering to the left and eventually coming to a T intersection. Turn right here and then right again as another road joins from the North. After about 2 miles, make a sharp left turn, heading NE.  After about 1.25 miles, go straight at a 4 way intersection to descend slightly. After crossing a wash, turn right and pass another wash. Continue about 2 miles to the tip of a plateau. Park and walk about 3,300 ft SW to plot, taking care in descending the very steep side of the plateau.",258.54,"mm","R034AY350WY","R034","AY","350","WY","219","alluvium derived from sandstone",15.00,"80","LL","Hills/Mountains*","Backslope",,"UTM","NAD 83","12N",819223.00,4726741.84,2044.54,1,"Wet","Normal",0,0,1,0,0,0,0,0,0,0,,"Evidence of cattle and antelope.  Several cow trails through plot.",,,"Harvester ants on site but not intersecting transects.","ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;ERIGE2PF;MACA2;ALTE;PESI;PF63;PF92;ERIOGPF;PF93;PF94;PF96;STAC;SELA;PASM;PLPA2;ARPE6;CASTI2PF;BAIN;VIAM;BRTE;PF97;ERNA10;PF101;PF83;PF61;PF80;PF102;PF103;PF104;PF105;HYFIP3;PF113;PF114;PF109;ARTRR2;ARCA13;PG18;PG19;PF115;ALDE;PF55;ALLE7;AF14;PG12;CALOC;PF133;PF134;ZIVE;PF99;PF122;AF13;LAOC3;LYJU;OEPA;PF136;PF137;PF138;PF139;LUPINAF;PENSTPF;","","Edlin",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"McFadden-Edlin-Blackhall complex,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.10,42.62,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507121606575942","1508090907242124",9/17/2015 15:45:22,"LFO_ShalLoam10_14_5",0,8/9/2015 0:00:00,"WY","Natrona","From the Lander Field Office, head South on N 10th St/W Main St. Continue straight onto WY-28 W. After about 9 miles from town, turn left to stay on US-287 S. Continue on US-287 S for about 49 miles to Jeffery City. From Jeffery City, drive for about 7 miles to Agate Flats Road (286) and turn left. After a few miles, cross the Sweetwater River, and continue about 16 miles. Turn right on a two track heading directly East and cross Hen Creek. After a little over 2 miles, turn left to go directly North for about 1/2 mile. Park here at the edge of private land and walk 7,200 ft North NE taking care not to stray onto the adjacent private land.",250.75,"mm","R034AY362WY","R034","AY","362","WY","137","igneous, metamorphic
and sedimentary rock",14.00,"108","CC","Hills/Mountains*","Shoulder",,"UTM","NAD 83","12N",789621.93,4735908.66,2189.42,1,"Wet","Normal",0,0,1,0,0,0,0,0,0,0,,"Evidence of cattle and antelope.",,,,"ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;ERIGE2PF;MACA2;ALTE;PESI;PF63;PF92;ERIOGPF;PF93;PF94;PF96;STAC;SELA;PASM;PLPA2;ARPE6;CASTI2PF;BAIN;VIAM;BRTE;PF97;ERNA10;PF101;PF83;PF61;PF80;PF102;PF103;PF104;PF105;HYFIP3;PF113;PF114;PF109;ARTRR2;ARCA13;PG18;PG19;PF115;ALDE;PF55;ALLE7;AF14;PG12;CALOC;PF133;PF134;ZIVE;PF99;PF122;AF13;LAOC3;LYJU;OEPA;PF136;PF137;PF138;PF139;LUPINAF;PENSTPF;ACCO22;ANTEN;PF58;AF17;","","Lupinto and similar soils",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Brownsto-Lupinto complex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.46,42.72,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507091503268729","1508100707252462",11/20/2015 11:12:10,"LFO_ShalClay10_14_OS1",0,8/10/2015 0:00:00,"WY","Fremont","From the Lander Field Office, head South on N 10th St/W Main St. Turn left onto WY-789 N, continue for 23 miles to Riverton. Turn right onto WY-136 E/Gas Hills Rd. Turn left to stay on WY-136 E and continue for about 35 miles. About 4 miles after the road turns SE turn right on a road beside a snowfence. Drive about 2.5 miles South and continue straight onto a 2-track. After about 1 mile, turn right onto a pipeline road at the tree. After about 2 miles, turn left onto a very faint 2-track. Turn left to join a much better road in about 1/3 mile. After about 2 miles turn right at a shallow saddle and proceed around a small hill for only about 1/4 mile. Park and walk 200 ft North to plot.",236.81,"mm","R034AY322WY","R034","AY","322","WY","186","alluvium derived from mixed",10.00,"302","CC","Hills/Mountains*","Backslope",,"UTM","NAD 83","12N",757670.31,4745368.24,1869.63,1,"Wet","Normal",0,0,1,0,0,0,0,0,0,0,,"Evidence of cattle, antelope, and horses.  Sheep possible as well.",,"Road about 100 meters south.",,"ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;ERIGE2PF;MACA2;ALTE;PESI;PF63;PF92;ERIOGPF;PF93;PF94;PF96;STAC;SELA;PASM;PLPA2;ARPE6;CASTI2PF;BAIN;VIAM;BRTE;PF97;ERNA10;PF101;PF83;PF61;PF80;PF102;PF103;PF104;PF105;HYFIP3;PF113;PF114;PF109;ARTRR2;ARCA13;PG18;PG19;PF115;ALDE;PF55;ALLE7;AF14;PG12;CALOC;PF133;PF134;ZIVE;PF99;PF122;AF13;LAOC3;LYJU;OEPA;PF136;PF137;PF138;PF139;LUPINAF;PENSTPF;KRLA2;PF140;PF141;PF142;TRAGO;","","Poposhia",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Poposhia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.84,42.81,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1509171055298910","1508101020423061",9/14/2015 17:30:21,"GSG_Clay10_14_4",0,8/10/2015 0:00:00,"WY","Fremont","Travelling south on Hwy 28, take two-track east of highway shown on map between Mud Spring and Hidden Spring, short drive to  plot. Hike in about 300m.",298.27,"mm","R032XY304WY","R032","XY","304","WY","11","Residuum/alluvium from sandstone/shale",21.00,"351","VV","Hills/Mountains*","Shoulder","Allotment","UTM","NAD 83","12N",694802.94,4728570.48,1760.62,1,"Wet","Normal",0,1,1,0,0,0,0,0,0,0,,"Some grasses show signs of grazing. Small burrows and rodent/ ungulate scat present. Cattle scat present.","No clear evidence of active management.","Within one mile of state highway (28).","Well senesced.","","","Diamondville",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Diamondville- Highpoint association",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.62,42.68,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507091503268729","1508101427059838",9/17/2015 15:42:34,"LFO_Loam10_14_7",0,8/11/2015 0:00:00,"WY","Fremont","From the Lander Field Office, head South on N 10th St/W Main St. Turn left onto WY-789 N, continue for 23 miles to Riverton. Turn right onto WY-136 E/Gas Hills Rd. Turn left to stay on WY-136 E and continue for about 30 miles. As the road makes a longsweeping turn SE look for a road heading South at the top of the rise. Turn right and continue about 9 miles to a junction with another 2-track to the right. Follow this road off the ridge to join a pipeline. After about 1.5 miles, turn right heading NW. This will take you over the berm of Rongis Resevoir after about 1.5 miles. After leaving the berm, the road turns more North. Take the first left, a very sharp turn, and follow this road along a ridge. After a little over a mile, the road makes a 90 degree turn to the right and is joined by a faint road on the left. Turn left and this is the pipeline road again. After about 1.5 miles, turn left at a faint road in a saddle. After a few hundred feet, park by the fence and walk about 300 ft NW through the gate to the plot.",227.96,"mm","R034AY322WY","R034","AY","322","WY","157","alluvium derived from mixed",12.00,"356","CC","Hills/Mountains*","Footslope",,"UTM","NAD 83","12N",748588.30,4747618.33,1750.47,1,"Wet","Wet",0,0,1,1,0,0,0,0,0,1,"fence","Evidence of cattle and horses.",,"There is a large resevoir (currently mostly empty) about 2/3 mile north of plot.  A fence running east/west is about 40 m south of plot center.","Harvester ant mounds within plot but not intersectinG transects.","ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;ERIGE2PF;MACA2;ALTE;PESI;PF63;PF92;ERIOGPF;PF93;PF94;PF96;STAC;SELA;PASM;PLPA2;ARPE6;CASTI2PF;BAIN;VIAM;BRTE;PF97;ERNA10;PF101;PF83;PF61;PF80;PF102;PF103;PF104;PF105;HYFIP3;PF113;PF114;PF109;ARTRR2;ARCA13;PG18;PG19;PF115;ALDE;PF55;ALLE7;AF14;PG12;CALOC;PF133;PF134;ZIVE;PF99;PF122;AF13;LAOC3;LYJU;OEPA;PF136;PF137;PF138;PF139;LUPINAF;PENSTPF;KRLA2;PF140;PF141;PF142;TRAGO;IPPU4;TRIFO;PF143;PF144;PF145;PF146;AF18;TRIFOPF;CIRSIPF;GERANPF;SILENAF;","","Forelle and similar soils",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Havre-Absher-Forelle loams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.95,42.84,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1509171059351476","1508101613093745",9/18/2015 9:58:49,"GSG_Clay10_14_3",0,8/10/2015 0:00:00,"WY","Fremont","From hwy 287/789 (traveling east), look for a two-track on the left (north), through a green metal gate just between Johnny behind the Rocks and the next Twin Creek bridge. We used the mapped two-track in the drainage between two ridges and that worked fine. Plot is very close to ridge road.",314.31,"mm","R034AY358WY","R034","AY","358","WY","57","Residuum from shale",35.00,"41","VV","Hills/Mountains*","Shoulder","Allotment","UTM","NAD 83","12N",698124.19,4736022.64,1754.54,1,"Wet","Normal",0,1,1,1,0,0,0,0,0,0,,"Cattle and ungulate scat present on site. Some evidence of grazing in grasses. Small burrows and small mammal scat. Interconnected bareground strips running perpendicular to hillslope, could be due to wildlife/livestock traffic.","No evidence of obvious active management.","With close proximity to Johnny-behind-the-rocks recreation area, the greater area of this site may be used more heavily for recreation than similar sites close by.","Forbs and grasses very senesced.","CASTI2PF;PF206;PF215;ARABI2AF;OESU3;","","Highpoint",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Highpoint-Rock outcrop complex, steep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.57,42.75,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
